company,city,website,phone,google_rating,google_reviews,intel_json,reply_prob,replied
Synthetic Lead 0505,Naples,,+1-555-0000505,4.193292106537596,29,"{""place_id"": ""synthetic_0505"", ""types"": [""point_of_interest"", ""establishment""]}",0.08672668821993443,0
Synthetic Lead 0506,Jacksonville,https://lead506.example.com,+1-555-0000506,3.0697926213310742,40,"{""place_id"": ""synthetic_0506"", ""types"": [""real_estate_agency""]}",0.09548844930844964,0
Synthetic Lead 0507,Jacksonville,,,4.104619769832726,6,"{""place_id"": ""synthetic_0507"", ""types"": [""point_of_interest"", ""establishment""]}",0.01698862990375852,0
Synthetic Lead 0508,Jacksonville,https://lead508.example.com,+1-555-0000508,4.118600501683696,20,"{""place_id"": ""synthetic_0508"", ""types"": [""insurance_agency""]}",0.1210652400531372,0
Synthetic Lead 0509,Jacksonville,https://lead509.example.com,+1-555-0000509,5.0,1,"{""place_id"": ""synthetic_0509"", ""types"": [""real_estate_agency""]}",0.034305623869849956,0
Synthetic Lead 0510,Orlando,https://lead510.example.com,+1-555-0000510,,0,"{""place_id"": ""synthetic_0510"", ""types"": [""real_estate_agency"", ""finance""]}",0.000552778636923599,0
Synthetic Lead 0511,Naples,https://lead511.example.com,,4.004661198700402,50,"{""place_id"": ""synthetic_0511"", ""types"": [""real_estate_agency""]}",0.23880906654079975,0
Synthetic Lead 0512,Fort Lauderdale,,+1-555-0000512,,0,"{""place_id"": ""synthetic_0512"", ""types"": [""insurance_agency""]}",0.00018407190496342368,0
Synthetic Lead 0513,Fort Lauderdale,https://lead513.example.com,+1-555-0000513,4.424989170673274,177,"{""place_id"": ""synthetic_0513"", ""types"": [""real_estate_agency"", ""finance""]}",0.6916870253342672,1
Synthetic Lead 0514,Tampa,,+1-555-0000514,4.481656536758212,6,"{""place_id"": ""synthetic_0514"", ""types"": [""real_estate_agency""]}",0.0383534537620288,1
Synthetic Lead 0515,Orlando,,+1-555-0000515,4.257292218511939,26,"{""place_id"": ""synthetic_0515"", ""types"": [""point_of_interest"", ""establishment""]}",0.0841400591115764,0
Synthetic Lead 0516,Miami,https://lead516.example.com,+1-555-0000516,4.3649717693286325,19,"{""place_id"": ""synthetic_0516"", ""types"": [""real_estate_agency""]}",0.18678039487510673,0
Synthetic Lead 0517,Tampa,https://lead517.example.com,+1-555-0000517,4.588804765139268,17,"{""place_id"": ""synthetic_0517"", ""types"": [""real_estate_agency"", ""finance""]}",0.20659322706965966,0
Synthetic Lead 0518,Miami,https://lead518.example.com,+1-555-0000518,,0,"{""place_id"": ""synthetic_0518"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0519,Fort Lauderdale,https://lead519.example.com,+1-555-0000519,4.6390292894541005,22,"{""place_id"": ""synthetic_0519"", ""types"": [""real_estate_agency""]}",0.26166897337771644,0
Synthetic Lead 0520,Tallahassee,,+1-555-0000520,3.5134984915572307,55,"{""place_id"": ""synthetic_0520"", ""types"": [""real_estate_agency""]}",0.09435631453081017,0
Synthetic Lead 0521,Orlando,https://lead521.example.com,+1-555-0000521,4.364183986415769,104,"{""place_id"": ""synthetic_0521"", ""types"": [""point_of_interest"", ""establishment""]}",0.4735266296591915,1
Synthetic Lead 0522,Orlando,,+1-555-0000522,4.2893704816431635,20,"{""place_id"": ""synthetic_0522"", ""types"": [""real_estate_agency""]}",0.09096306701432166,0
Synthetic Lead 0523,Fort Lauderdale,https://lead523.example.com,+1-555-0000523,3.8918534559039464,53,"{""place_id"": ""synthetic_0523"", ""types"": [""point_of_interest"", ""establishment""]}",0.2074998122045732,0
Synthetic Lead 0524,Miami,https://lead524.example.com,+1-555-0000524,4.188657362337177,8,"{""place_id"": ""synthetic_0524"", ""types"": [""real_estate_agency""]}",0.08037492243006723,0
Synthetic Lead 0525,Naples,https://lead525.example.com,,3.8887299236672237,50,"{""place_id"": ""synthetic_0525"", ""types"": [""real_estate_agency""]}",0.21464474187141638,0
Synthetic Lead 0526,Tampa,https://lead526.example.com,+1-555-0000526,3.6641493365691282,8,"{""place_id"": ""synthetic_0526"", ""types"": [""real_estate_agency""]}",0.05093930393716889,0
Synthetic Lead 0527,Miami,,+1-555-0000527,4.023192629193178,74,"{""place_id"": ""synthetic_0527"", ""types"": [""real_estate_agency""]}",0.2027086200019413,1
Synthetic Lead 0528,Miami,https://lead528.example.com,+1-555-0000528,3.6480056823141696,285,"{""place_id"": ""synthetic_0528"", ""types"": [""point_of_interest"", ""establishment""]}",0.4658940655980137,1
Synthetic Lead 0529,Naples,,+1-555-0000529,4.3613987320466245,17,"{""place_id"": ""synthetic_0529"", ""types"": [""real_estate_agency""]}",0.0846624223255266,0
Synthetic Lead 0530,Orlando,,+1-555-0000530,3.6249572529238185,1,"{""place_id"": ""synthetic_0530"", ""types"": [""real_estate_agency"", ""finance""]}",0.006026585870890954,0
Synthetic Lead 0531,Fort Lauderdale,,+1-555-0000531,4.555988511495526,10,"{""place_id"": ""synthetic_0531"", ""types"": [""insurance_agency""]}",0.04795149292474874,1
Synthetic Lead 0532,Miami,https://lead532.example.com,+1-555-0000532,3.60926046603559,88,"{""place_id"": ""synthetic_0532"", ""types"": [""insurance_agency""]}",0.22560047078019524,0
Synthetic Lead 0533,Miami,,+1-555-0000533,3.916852542209497,39,"{""place_id"": ""synthetic_0533"", ""types"": [""insurance_agency""]}",0.08382614941284054,0
Synthetic Lead 0534,Tallahassee,https://lead534.example.com,+1-555-0000534,,0,"{""place_id"": ""synthetic_0534"", ""types"": [""point_of_interest"", ""establishment""]}",0.00040956716498605005,0
Synthetic Lead 0535,Miami,,+1-555-0000535,4.86257336443742,67,"{""place_id"": ""synthetic_0535"", ""types"": [""real_estate_agency"", ""finance""]}",0.3946091699115286,0
Synthetic Lead 0536,Miami,https://lead536.example.com,,4.365144972808296,35,"{""place_id"": ""synthetic_0536"", ""types"": [""insurance_agency""]}",0.20096171620477649,0
Synthetic Lead 0537,Jacksonville,https://lead537.example.com,+1-555-0000537,4.094133098727803,86,"{""place_id"": ""synthetic_0537"", ""types"": [""insurance_agency""]}",0.3457329460728324,1
Synthetic Lead 0538,Tallahassee,https://lead538.example.com,+1-555-0000538,4.449359720534861,60,"{""place_id"": ""synthetic_0538"", ""types"": [""insurance_agency""]}",0.3663367134280974,1
Synthetic Lead 0539,Orlando,https://lead539.example.com,+1-555-0000539,3.146403826335156,124,"{""place_id"": ""synthetic_0539"", ""types"": [""real_estate_agency""]}",0.22383183454861252,1
Synthetic Lead 0540,Miami,https://lead540.example.com,+1-555-0000540,4.178433205179546,30,"{""place_id"": ""synthetic_0540"", ""types"": [""insurance_agency""]}",0.1767182790486518,0
Synthetic Lead 0541,Naples,,+1-555-0000541,5.0,59,"{""place_id"": ""synthetic_0541"", ""types"": [""real_estate_agency""]}",0.40222062733519337,0
Synthetic Lead 0542,Fort Lauderdale,https://lead542.example.com,+1-555-0000542,4.266173253201337,13,"{""place_id"": ""synthetic_0542"", ""types"": [""real_estate_agency"", ""finance""]}",0.12699155804038345,1
Synthetic Lead 0543,Tallahassee,https://lead543.example.com,+1-555-0000543,4.233956584584668,9,"{""place_id"": ""synthetic_0543"", ""types"": [""point_of_interest"", ""establishment""]}",0.06969626051162639,1
Synthetic Lead 0544,St. Petersburg,https://lead544.example.com,+1-555-0000544,4.474064189821098,155,"{""place_id"": ""synthetic_0544"", ""types"": [""point_of_interest"", ""establishment""]}",0.608472295740788,1
Synthetic Lead 0545,Fort Lauderdale,,+1-555-0000545,4.647802621657173,26,"{""place_id"": ""synthetic_0545"", ""types"": [""real_estate_agency"", ""finance""]}",0.15975989747781144,0
Synthetic Lead 0546,Tampa,,+1-555-0000546,3.2012666535550705,52,"{""place_id"": ""synthetic_0546"", ""types"": [""insurance_agency""]}",0.04819323526488597,0
Synthetic Lead 0547,Orlando,https://lead547.example.com,+1-555-0000547,,0,"{""place_id"": ""synthetic_0547"", ""types"": [""real_estate_agency"", ""finance""]}",0.000552778636923599,0
Synthetic Lead 0548,Fort Lauderdale,https://lead548.example.com,,4.305145645543074,9,"{""place_id"": ""synthetic_0548"", ""types"": [""real_estate_agency""]}",0.08135606586301586,0
Synthetic Lead 0549,Fort Lauderdale,,+1-555-0000549,3.842561719051245,20,"{""place_id"": ""synthetic_0549"", ""types"": [""real_estate_agency""]}",0.058741833866589536,0
Synthetic Lead 0550,Naples,,+1-555-0000550,4.856012631109957,112,"{""place_id"": ""synthetic_0550"", ""types"": [""real_estate_agency""]}",0.5278789444422529,1
Synthetic Lead 0551,Jacksonville,https://lead551.example.com,+1-555-0000551,4.042412805057388,39,"{""place_id"": ""synthetic_0551"", ""types"": [""real_estate_agency""]}",0.24110178478219985,1
Synthetic Lead 0552,Orlando,https://lead552.example.com,,3.2327346321434414,2,"{""place_id"": ""synthetic_0552"", ""types"": [""point_of_interest"", ""establishment""]}",0.008636219511056692,0
Synthetic Lead 0553,Tampa,,+1-555-0000553,3.5659930415780017,15,"{""place_id"": ""synthetic_0553"", ""types"": [""point_of_interest"", ""establishment""]}",0.026417823785699807,0
Synthetic Lead 0554,Jacksonville,https://lead554.example.com,,,0,"{""place_id"": ""synthetic_0554"", ""types"": [""insurance_agency""]}",0.0003353501304664781,0
Synthetic Lead 0555,Tampa,,+1-555-0000555,4.082937231358544,15,"{""place_id"": ""synthetic_0555"", ""types"": [""real_estate_agency""]}",0.058316412599960225,0
Synthetic Lead 0556,St. Petersburg,https://lead556.example.com,+1-555-0000556,4.105807936367809,2,"{""place_id"": ""synthetic_0556"", ""types"": [""real_estate_agency"", ""finance""]}",0.02724142116494473,0
Synthetic Lead 0557,Jacksonville,,+1-555-0000557,3.9877686451090515,194,"{""place_id"": ""synthetic_0557"", ""types"": [""real_estate_agency""]}",0.37574138666381657,0
Synthetic Lead 0558,Miami,https://lead558.example.com,+1-555-0000558,4.739439519514869,45,"{""place_id"": ""synthetic_0558"", ""types"": [""real_estate_agency"", ""finance""]}",0.4515352302216353,0
Synthetic Lead 0559,Jacksonville,https://lead559.example.com,+1-555-0000559,4.799259918258347,18,"{""place_id"": ""synthetic_0559"", ""types"": [""point_of_interest"", ""establishment""]}",0.20258410895193804,0
Synthetic Lead 0560,Fort Lauderdale,,,,0,"{""place_id"": ""synthetic_0560"", ""types"": [""real_estate_agency""]}",0.00020342697805520653,0
Synthetic Lead 0561,Naples,,+1-555-0000561,3.132653166261572,73,"{""place_id"": ""synthetic_0561"", ""types"": [""real_estate_agency""]}",0.0764552363547985,0
Synthetic Lead 0562,Tampa,,+1-555-0000562,4.50864079024613,10,"{""place_id"": ""synthetic_0562"", ""types"": [""real_estate_agency""]}",0.061004393465196205,0
Synthetic Lead 0563,Jacksonville,,+1-555-0000563,4.477680114254288,79,"{""place_id"": ""synthetic_0563"", ""types"": [""real_estate_agency""]}",0.3237731279838739,0
Synthetic Lead 0564,Tampa,https://lead564.example.com,+1-555-0000564,4.354695785078473,38,"{""place_id"": ""synthetic_0564"", ""types"": [""real_estate_agency""]}",0.3074897078479654,0
Synthetic Lead 0565,Jacksonville,https://lead565.example.com,+1-555-0000565,4.690739874654058,26,"{""place_id"": ""synthetic_0565"", ""types"": [""real_estate_agency""]}",0.30724601430757603,0
Synthetic Lead 0566,Miami,https://lead566.example.com,,3.61758595176948,23,"{""place_id"": ""synthetic_0566"", ""types"": [""real_estate_agency""]}",0.09173792003775136,0
Synthetic Lead 0567,Tallahassee,https://lead567.example.com,,,0,"{""place_id"": ""synthetic_0567"", ""types"": [""real_estate_agency""]}",0.00045262222324053464,0
Synthetic Lead 0568,Naples,https://lead568.example.com,+1-555-0000568,3.7202861234290663,70,"{""place_id"": ""synthetic_0568"", ""types"": [""real_estate_agency""]}",0.2695056681421829,0
Synthetic Lead 0569,Jacksonville,,+1-555-0000569,4.574611463600427,7,"{""place_id"": ""synthetic_0569"", ""types"": [""real_estate_agency"", ""finance""]}",0.047401799144430226,0
Synthetic Lead 0570,Jacksonville,https://lead570.example.com,+1-555-0000570,3.3563261527933244,2,"{""place_id"": ""synthetic_0570"", ""types"": [""real_estate_agency""]}",0.015541240584867378,0
Synthetic Lead 0571,Miami,https://lead571.example.com,,3.7348676563649748,41,"{""place_id"": ""synthetic_0571"", ""types"": [""point_of_interest"", ""establishment""]}",0.12379860942699158,0
Synthetic Lead 0572,Jacksonville,https://lead572.example.com,+1-555-0000572,4.958184323362668,42,"{""place_id"": ""synthetic_0572"", ""types"": [""real_estate_agency""]}",0.49715981857558333,1
Synthetic Lead 0573,Tampa,https://lead573.example.com,+1-555-0000573,4.069550088499575,35,"{""place_id"": ""synthetic_0573"", ""types"": [""real_estate_agency""]}",0.228545593857262,0
Synthetic Lead 0574,Fort Lauderdale,https://lead574.example.com,,4.6199613025663995,32,"{""place_id"": ""synthetic_0574"", ""types"": [""real_estate_agency""]}",0.2929320444105606,0
Synthetic Lead 0575,Miami,https://lead575.example.com,,4.318477694359623,13,"{""place_id"": ""synthetic_0575"", ""types"": [""real_estate_agency"", ""finance""]}",0.11147754039578624,0
Synthetic Lead 0576,Fort Lauderdale,https://lead576.example.com,+1-555-0000576,4.147520921999914,51,"{""place_id"": ""synthetic_0576"", ""types"": [""real_estate_agency""]}",0.316398587331798,0
Synthetic Lead 0577,Orlando,https://lead577.example.com,+1-555-0000577,4.881925162466345,19,"{""place_id"": ""synthetic_0577"", ""types"": [""insurance_agency""]}",0.22642699172697425,0
Synthetic Lead 0578,Fort Lauderdale,,+1-555-0000578,4.08167058767405,11,"{""place_id"": ""synthetic_0578"", ""types"": [""real_estate_agency""]}",0.04479220552699197,0
Synthetic Lead 0579,Fort Lauderdale,https://lead579.example.com,+1-555-0000579,3.309630946218265,13,"{""place_id"": ""synthetic_0579"", ""types"": [""point_of_interest"", ""establishment""]}",0.03990979366795436,0
Synthetic Lead 0580,Orlando,https://lead580.example.com,+1-555-0000580,3.7983799540241474,226,"{""place_id"": ""synthetic_0580"", ""types"": [""real_estate_agency""]}",0.5420662462230951,0
Synthetic Lead 0581,Tampa,https://lead581.example.com,+1-555-0000581,4.475595864350847,2,"{""place_id"": ""synthetic_0581"", ""types"": [""real_estate_agency""]}",0.03582639383673833,0
Synthetic Lead 0582,Tallahassee,https://lead582.example.com,+1-555-0000582,4.3977545531812545,36,"{""place_id"": ""synthetic_0582"", ""types"": [""point_of_interest"", ""establishment""]}",0.24684017479892567,0
Synthetic Lead 0583,Jacksonville,https://lead583.example.com,+1-555-0000583,3.416470874882281,2,"{""place_id"": ""synthetic_0583"", ""types"": [""real_estate_agency""]}",0.01626091000571651,0
Synthetic Lead 0584,Miami,,+1-555-0000584,3.8378287402958997,17,"{""place_id"": ""synthetic_0584"", ""types"": [""real_estate_agency""]}",0.05108831796725026,0
Synthetic Lead 0585,Tampa,https://lead585.example.com,+1-555-0000585,3.909139325398877,11,"{""place_id"": ""synthetic_0585"", ""types"": [""real_estate_agency"", ""finance""]}",0.08108302605443601,0
Synthetic Lead 0586,Orlando,https://lead586.example.com,,4.0172652029428875,1,"{""place_id"": ""synthetic_0586"", ""types"": [""real_estate_agency""]}",0.014352764327888385,0
Synthetic Lead 0587,Fort Lauderdale,https://lead587.example.com,+1-555-0000587,3.5120432056992246,32,"{""place_id"": ""synthetic_0587"", ""types"": [""real_estate_agency""]}",0.1270814995551969,1
Synthetic Lead 0588,Jacksonville,,,3.885814445940261,12,"{""place_id"": ""synthetic_0588"", ""types"": [""real_estate_agency""]}",0.03306226609644303,0
Synthetic Lead 0589,Miami,https://lead589.example.com,+1-555-0000589,,0,"{""place_id"": ""synthetic_0589"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0590,Jacksonville,https://lead590.example.com,+1-555-0000590,4.585766629880959,55,"{""place_id"": ""synthetic_0590"", ""types"": [""point_of_interest"", ""establishment""]}",0.38443438697910665,1
Synthetic Lead 0591,St. Petersburg,,+1-555-0000591,4.604560655495122,112,"{""place_id"": ""synthetic_0591"", ""types"": [""insurance_agency""]}",0.373426174926816,0
Synthetic Lead 0592,St. Petersburg,https://lead592.example.com,+1-555-0000592,4.127094770955592,120,"{""place_id"": ""synthetic_0592"", ""types"": [""insurance_agency""]}",0.4313576458972291,0
Synthetic Lead 0593,Miami,https://lead593.example.com,+1-555-0000593,4.003980102064634,30,"{""place_id"": ""synthetic_0593"", ""types"": [""real_estate_agency""]}",0.19258907715730328,1
Synthetic Lead 0594,Orlando,https://lead594.example.com,+1-555-0000594,,0,"{""place_id"": ""synthetic_0594"", ""types"": [""real_estate_agency"", ""finance""]}",0.000552778636923599,0
Synthetic Lead 0595,Tampa,https://lead595.example.com,+1-555-0000595,3.7917124462722125,98,"{""place_id"": ""synthetic_0595"", ""types"": [""real_estate_agency"", ""finance""]}",0.35361772807439684,0
Synthetic Lead 0596,Miami,,+1-555-0000596,3.62658395891628,151,"{""place_id"": ""synthetic_0596"", ""types"": [""real_estate_agency""]}",0.22569824288135285,0
Synthetic Lead 0597,Tampa,https://lead597.example.com,+1-555-0000597,3.7298893955371417,78,"{""place_id"": ""synthetic_0597"", ""types"": [""point_of_interest"", ""establishment""]}",0.23359426081134707,0
Synthetic Lead 0598,Miami,https://lead598.example.com,+1-555-0000598,3.882593418014272,6,"{""place_id"": ""synthetic_0598"", ""types"": [""insurance_agency""]}",0.03710835622818931,0
Synthetic Lead 0599,Miami,https://lead599.example.com,+1-555-0000599,3.6182631001038645,25,"{""place_id"": ""synthetic_0599"", ""types"": [""real_estate_agency"", ""finance""]}",0.11707652206750846,1
Synthetic Lead 0600,Fort Lauderdale,https://lead600.example.com,+1-555-0000600,4.281029779531438,34,"{""place_id"": ""synthetic_0600"", ""types"": [""real_estate_agency""]}",0.2681698954353859,1
Synthetic Lead 0601,Orlando,,+1-555-0000601,4.564857836891854,2,"{""place_id"": ""synthetic_0601"", ""types"": [""real_estate_agency""]}",0.017561656674428,0
Synthetic Lead 0602,Fort Lauderdale,https://lead602.example.com,+1-555-0000602,3.4064508496008794,35,"{""place_id"": ""synthetic_0602"", ""types"": [""real_estate_agency"", ""finance""]}",0.12229915360469523,0
Synthetic Lead 0603,Miami,,+1-555-0000603,4.212564355608017,307,"{""place_id"": ""synthetic_0603"", ""types"": [""real_estate_agency"", ""finance""]}",0.5631203594105328,0
Synthetic Lead 0604,Jacksonville,https://lead604.example.com,+1-555-0000604,4.090032102366832,43,"{""place_id"": ""synthetic_0604"", ""types"": [""real_estate_agency""]}",0.26896190802386,0
Synthetic Lead 0605,Tampa,https://lead605.example.com,+1-555-0000605,4.370754342768402,117,"{""place_id"": ""synthetic_0605"", ""types"": [""real_estate_agency""]}",0.5793037331128535,1
Synthetic Lead 0606,St. Petersburg,https://lead606.example.com,+1-555-0000606,4.193530615948206,25,"{""place_id"": ""synthetic_0606"", ""types"": [""real_estate_agency"", ""finance""]}",0.19875263555297493,0
Synthetic Lead 0607,St. Petersburg,,+1-555-0000607,3.473200360034185,18,"{""place_id"": ""synthetic_0607"", ""types"": [""real_estate_agency""]}",0.037271870241619834,0
Synthetic Lead 0608,Tampa,https://lead608.example.com,+1-555-0000608,3.5688053505714175,31,"{""place_id"": ""synthetic_0608"", ""types"": [""real_estate_agency""]}",0.13119559722119306,0
Synthetic Lead 0609,Fort Lauderdale,https://lead609.example.com,+1-555-0000609,4.214711787792487,7,"{""place_id"": ""synthetic_0609"", ""types"": [""insurance_agency""]}",0.055791189790680526,0
Synthetic Lead 0610,Orlando,,,4.714390459872755,6,"{""place_id"": ""synthetic_0610"", ""types"": [""real_estate_agency""]}",0.03863371536489132,0
Synthetic Lead 0611,Jacksonville,https://lead611.example.com,,3.0929063144784985,91,"{""place_id"": ""synthetic_0611"", ""types"": [""real_estate_agency""]}",0.14631381320394596,1
Synthetic Lead 0612,Miami,https://lead612.example.com,+1-555-0000612,4.37286328990079,104,"{""place_id"": ""synthetic_0612"", ""types"": [""real_estate_agency""]}",0.551139041736094,1
Synthetic Lead 0613,Tampa,https://lead613.example.com,+1-555-0000613,4.794811002643822,6,"{""place_id"": ""synthetic_0613"", ""types"": [""point_of_interest"", ""establishment""]}",0.07998843805953021,0
Synthetic Lead 0614,Miami,,+1-555-0000614,4.123487061896894,64,"{""place_id"": ""synthetic_0614"", ""types"": [""real_estate_agency""]}",0.2005408558210194,0
Synthetic Lead 0615,Tallahassee,https://lead615.example.com,+1-555-0000615,4.47510124801322,18,"{""place_id"": ""synthetic_0615"", ""types"": [""real_estate_agency"", ""finance""]}",0.19656766811192547,0
Synthetic Lead 0616,Tampa,https://lead616.example.com,+1-555-0000616,3.848465459551099,30,"{""place_id"": ""synthetic_0616"", ""types"": [""point_of_interest"", ""establishment""]}",0.129353392058073,0
Synthetic Lead 0617,Jacksonville,https://lead617.example.com,+1-555-0000617,4.140316900361562,34,"{""place_id"": ""synthetic_0617"", ""types"": [""real_estate_agency"", ""finance""]}",0.23805041947949285,0
Synthetic Lead 0618,Tampa,https://lead618.example.com,+1-555-0000618,3.3895432408459243,66,"{""place_id"": ""synthetic_0618"", ""types"": [""insurance_agency""]}",0.14718736257333767,1
Synthetic Lead 0619,Orlando,https://lead619.example.com,+1-555-0000619,,0,"{""place_id"": ""synthetic_0619"", ""types"": [""insurance_agency""]}",0.00040956716498605005,0
Synthetic Lead 0620,Orlando,https://lead620.example.com,,4.671382900612638,109,"{""place_id"": ""synthetic_0620"", ""types"": [""real_estate_agency""]}",0.6086543636327337,0
Synthetic Lead 0621,Naples,https://lead621.example.com,,3.7075025361377794,29,"{""place_id"": ""synthetic_0621"", ""types"": [""insurance_agency""]}",0.09165546016780474,0
Synthetic Lead 0622,St. Petersburg,https://lead622.example.com,+1-555-0000622,3.972236077498285,42,"{""place_id"": ""synthetic_0622"", ""types"": [""point_of_interest"", ""establishment""]}",0.18859245369991992,0
Synthetic Lead 0623,Miami,,+1-555-0000623,3.5067788733649037,7,"{""place_id"": ""synthetic_0623"", ""types"": [""real_estate_agency"", ""finance""]}",0.018445684941678895,0
Synthetic Lead 0624,St. Petersburg,https://lead624.example.com,+1-555-0000624,3.4950151484580623,267,"{""place_id"": ""synthetic_0624"", ""types"": [""real_estate_agency""]}",0.4712672310276695,0
Synthetic Lead 0625,Tampa,https://lead625.example.com,+1-555-0000625,4.113081149952692,35,"{""place_id"": ""synthetic_0625"", ""types"": [""real_estate_agency""]}",0.2373933220179196,0
Synthetic Lead 0626,Miami,,,3.835211402932177,47,"{""place_id"": ""synthetic_0626"", ""types"": [""point_of_interest"", ""establishment""]}",0.07468038971003527,0
Synthetic Lead 0627,Jacksonville,,+1-555-0000627,,0,"{""place_id"": ""synthetic_0627"", ""types"": [""real_estate_agency""]}",0.00024845508183933427,0
Synthetic Lead 0628,Miami,https://lead628.example.com,+1-555-0000628,4.426269209489796,7,"{""place_id"": ""synthetic_0628"", ""types"": [""real_estate_agency"", ""finance""]}",0.0882004005266963,0
Synthetic Lead 0629,Orlando,https://lead629.example.com,+1-555-0000629,4.360424823162304,88,"{""place_id"": ""synthetic_0629"", ""types"": [""real_estate_agency""]}",0.5057827023038665,1
Synthetic Lead 0630,Fort Lauderdale,https://lead630.example.com,+1-555-0000630,4.319300395464222,28,"{""place_id"": ""synthetic_0630"", ""types"": [""real_estate_agency"", ""finance""]}",0.24081584005450973,0
Synthetic Lead 0631,Orlando,https://lead631.example.com,+1-555-0000631,4.988884102465943,2,"{""place_id"": ""synthetic_0631"", ""types"": [""real_estate_agency"", ""finance""]}",0.0521521873479669,0
Synthetic Lead 0632,Tallahassee,https://lead632.example.com,+1-555-0000632,,0,"{""place_id"": ""synthetic_0632"", ""types"": [""real_estate_agency""]}",0.000552778636923599,0
Synthetic Lead 0633,Fort Lauderdale,https://lead633.example.com,,4.172532566898541,10,"{""place_id"": ""synthetic_0633"", ""types"": [""real_estate_agency""]}",0.0789701366514035,0
Synthetic Lead 0634,Tallahassee,https://lead634.example.com,+1-555-0000634,,0,"{""place_id"": ""synthetic_0634"", ""types"": [""real_estate_agency"", ""finance""]}",0.000552778636923599,0
Synthetic Lead 0635,Jacksonville,https://lead635.example.com,+1-555-0000635,4.832269904669018,18,"{""place_id"": ""synthetic_0635"", ""types"": [""real_estate_agency""]}",0.261954271197118,0
Synthetic Lead 0636,Tallahassee,https://lead636.example.com,+1-555-0000636,3.4891181753277136,25,"{""place_id"": ""synthetic_0636"", ""types"": [""real_estate_agency""]}",0.10330660024259085,0
Synthetic Lead 0637,Tampa,https://lead637.example.com,+1-555-0000637,4.0438222791720655,82,"{""place_id"": ""synthetic_0637"", ""types"": [""insurance_agency""]}",0.3215273617433387,0
Synthetic Lead 0638,Jacksonville,https://lead638.example.com,+1-555-0000638,4.87906054793363,6,"{""place_id"": ""synthetic_0638"", ""types"": [""real_estate_agency""]}",0.11230965850121312,0
Synthetic Lead 0639,Jacksonville,,+1-555-0000639,4.454039552599533,6,"{""place_id"": ""synthetic_0639"", ""types"": [""real_estate_agency"", ""finance""]}",0.03745525254953085,0
Synthetic Lead 0640,Tallahassee,,+1-555-0000640,4.297631515739886,15,"{""place_id"": ""synthetic_0640"", ""types"": [""real_estate_agency""]}",0.07151278695434796,0
Synthetic Lead 0641,Miami,https://lead641.example.com,+1-555-0000641,4.0911576532826714,54,"{""place_id"": ""synthetic_0641"", ""types"": [""real_estate_agency""]}",0.31355657199200043,1
Synthetic Lead 0642,Jacksonville,https://lead642.example.com,+1-555-0000642,,0,"{""place_id"": ""synthetic_0642"", ""types"": [""point_of_interest"", ""establishment""]}",0.00040956716498605005,0
Synthetic Lead 0643,St. Petersburg,https://lead643.example.com,+1-555-0000643,4.344109531545162,2,"{""place_id"": ""synthetic_0643"", ""types"": [""real_estate_agency""]}",0.03251035201800662,0
Synthetic Lead 0644,Tampa,https://lead644.example.com,,4.073812937507759,53,"{""place_id"": ""synthetic_0644"", ""types"": [""real_estate_agency""]}",0.26463575073852336,0
Synthetic Lead 0645,Tallahassee,https://lead645.example.com,,4.178710689477778,9,"{""place_id"": ""synthetic_0645"", ""types"": [""real_estate_agency"", ""finance""]}",0.07285807648704658,0
Synthetic Lead 0646,Tampa,https://lead646.example.com,+1-555-0000646,,0,"{""place_id"": ""synthetic_0646"", ""types"": [""point_of_interest"", ""establishment""]}",0.00040956716498605005,0
Synthetic Lead 0647,Miami,https://lead647.example.com,+1-555-0000647,3.8609642357532508,2,"{""place_id"": ""synthetic_0647"", ""types"": [""insurance_agency""]}",0.01691239012808922,0
Synthetic Lead 0648,Jacksonville,https://lead648.example.com,+1-555-0000648,4.46606468694072,8,"{""place_id"": ""synthetic_0648"", ""types"": [""real_estate_agency"", ""finance""]}",0.10161655405208908,0
Synthetic Lead 0649,Tampa,https://lead649.example.com,,,0,"{""place_id"": ""synthetic_0649"", ""types"": [""real_estate_agency""]}",0.00045262222324053464,0
Synthetic Lead 0650,Miami,https://lead650.example.com,+1-555-0000650,3.3115066803369624,61,"{""place_id"": ""synthetic_0650"", ""types"": [""real_estate_agency""]}",0.1654057691041758,0
Synthetic Lead 0651,Miami,https://lead651.example.com,+1-555-0000651,4.36200626209499,7,"{""place_id"": ""synthetic_0651"", ""types"": [""point_of_interest"", ""establishment""]}",0.06330394796153004,0
Synthetic Lead 0652,Miami,,+1-555-0000652,3.8199049556905473,146,"{""place_id"": ""synthetic_0652"", ""types"": [""point_of_interest"", ""establishment""]}",0.21383552259455288,0
Synthetic Lead 0653,St. Petersburg,https://lead653.example.com,,4.488701288759625,8,"{""place_id"": ""synthetic_0653"", ""types"": [""insurance_agency""]}",0.06547635119989448,0
Synthetic Lead 0654,Tallahassee,https://lead654.example.com,+1-555-0000654,4.22327873666393,8,"{""place_id"": ""synthetic_0654"", ""types"": [""real_estate_agency""]}",0.08278611157381545,0
